Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Age_Scores,Pages,Keywords,Gender,Age,month
2024,5,경제 경영,무기가 되는 스토리,도널드 밀러 저/이지연 역,윌북(willbook),15120,2018년 09월,54369,9.4,"{'10대': 8.0, '20대': 9.0, '30대': 9.0, '40대': 8.0, '50대': 9.0}",239,"['#브랜드가치', '#창업할때읽으면좋은책', '#마케터는보라', '#브랜딩잘하는법']",1,20,6
2024,5,경제 경영,제국은 왜 무너지는가,"피터 헤더, 존 래플리 저/이성민 역",동아시아,16200,2024년 07월,5034,10,{},264,"['#경영전략', '#마케팅전략', '#브랜딩잘하는법']",1,20,6
2024,5,경제 경영,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,9.7,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,"['#브랜딩잘하는법', '#창업할때읽으면좋은책']",1,20,6
2024,5,경제 경영,나는 주말마다 10억 버는 비즈니스를 한다,노아 케이건 저/장진영 역,비즈니스북스,16650,2024년 06월,14424,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",312,['#크레마클럽에있어요'],1,20,6
2024,5,경제 경영,저는 브랜딩을 하는 사람입니다,허준 저,필름,16650,2024년 05월,21180,10,{},260,['#크레마클럽에있어요'],1,20,6
2024,5,경제 경영,"결국, 오프라인",최원석 저,디자인하우스,19800,2024년 05월,13845,10,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",264,['#국립중앙도서관사서추천'],1,20,6
2024,5,경제 경영,THE MONEY BOOK 더 머니북,토스 저,비바리퍼블리카,19800,2024년 05월,184203,8.9,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",464,"['#얼리리더', '#돈관리의모든것', '#금융공부']",1,30,6
2024,5,경제 경영,불변의 법칙,모건 하우절 저/이수경 역,서삼독,22500,2024년 02월,556518,9.5,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",420,"['#얼리리더', '#이달의굿즈', '#부자되는법', '#부자만들기', '#돈좀벌어보자']",1,30,6
2024,5,경제 경영,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,17820,2021년 01월,282933,9.3,"{'10대': 8.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",396,"['#얼리리더', '#북클러버의선택', '#2021우량투자서35선', '#주식투자입문', '#돈며들다']",1,30,6
2024,5,경제 경영,자본주의,"정지은, 고희정 저",가나출판사,15300,2013년 09월,193125,9.4,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",388,"['#크레마클럽에있어요', '#북클러버의선택', '#금융문맹탈출']",1,30,6
2024,5,경제 경영,프로젝트 설계자,"벤트 플루비야, 댄 가드너 저/박영준 역",한국경제신문,22500,2024년 05월,13368,9.6,{},416,['#이달의굿즈'],1,30,6
2024,5,경제 경영,나는 메리츠화재 본부장 김정택이다,김정택 저,함성,17550,2024년 05월,3204,9.5,{},256,"['#이달의굿즈', '#돈관리의모든것', '#주식투자입문', '#주식초보', '#다시보는2020']",1,30,6
2024,5,경제 경영,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,16020,2020년 06월,258510,9.2,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",415,"['#얼리리더', '#이달의굿즈', '#인류의미래', '#투자트렌드', '#AI']",1,30,6
2024,5,경제 경영,대한민국 돈의 역사,홍춘욱 저,상상스퀘어,29700,2023년 08월,69444,9.6,"{'10대': 0.0, '20대': 10.0, '30대': 0.0, '40대': 8.0, '50대': 9.0}",512,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",1,30,6
2024,5,경제 경영,AI 사피엔스,최재붕 저,쌤앤파커스,19800,2024년 06월,70629,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",480,"['#부동산공부', '#부동산투자', '#부동산투자방법']",1,30,6
2024,5,경제 경영,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,9.5,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#빌게이츠추천', '#성공스토리', '#성공과성장', '#글로벌기업', '#성공하는기업']",1,30,6
2024,5,경제 경영,오늘부터는 오를 집만 보인다,앨리스허 저,다산북스,18000,2024년 05월,38874,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",300,"['#얼리리더', '#성공하는사업의비결', '#제품기획자주목', '#마케팅전략']",1,30,6
2024,5,경제 경영,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,송민섭(수페TV) 저,21세기북스,21600,2023년 12월,133389,9.8,"{'10대': 0.0, '20대': 7.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",272,"['#편집자의시대_편집자가만든책', '#크레마클럽에있어요']",1,30,6
2024,5,경제 경영,부자의 언어 (양장 리커버 골드씨드 에디션),존 소포릭 저/이한이 역,윌북(willbook),17820,2023년 05월,41652,9.4,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",396,"['#크레마클럽에있어요', '#책읽아웃', '#경제적자유', '#억만장자', '#부자비법']",1,30,6
2024,5,경제 경영,원칙 PRINCIPLES,레이 달리오 저/고영태 역,한빛비즈,31500,2018년 06월,66135,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",712,"['#브랜드가치', '#창업할때읽으면좋은책', '#마케터는보라', '#브랜딩잘하는법']",1,30,6
2024,5,경제 경영,컨셉 수업,"호소다 다카히로 저/지소연, 권희주 역",알에이치코리아(RHK),19800,2024년 01월,47280,9.1,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",384,"['#얼리리더', '#주식초보', '#주식고수', '#주식투자', '#투자전략']",1,30,6
2024,5,경제 경영,레버리지,롭 무어 저/김유미 역,다산북스,16200,2023년 02월,127767,8.8,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 8.0, '50대': 9.0}",260,"['#이달의굿즈', '#Y2K책장소환', '#돈며들다', '#돈모으고싶을때', '#금융문맹탈출']",1,30,6
2024,5,경제 경영,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,15750,2022년 02월,130218,10,"{'10대': 10.0, '20대': 8.0, '30대': 8.0, '40대': 8.0, '50대': 8.0}",392,['#이달의굿즈'],1,30,6
2024,5,경제 경영,저는 브랜딩을 하는 사람입니다,허준 저,필름,16650,2024년 05월,21180,9.5,{},260,"['#이달의굿즈', '#재테크기초', '#돈좀벌어보자', '#ETF투자', '#투자전략']",1,30,6
2024,5,경제 경영,매주 달러 받는 배당주 통장,장우석 저,페이지2북스,17820,2024년 03월,64509,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",364,"['#이달의굿즈', '#일잘러업무스킬', '#보고서작성법']",1,30,6
2024,5,경제 경영,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,15300,2018년 02월,158718,10,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",446,['#이달의굿즈'],1,30,6
2024,5,경제 경영,덕후가 브랜드에게,편은지 저,투래빗,16200,2024년 07월,5610,10,{},288,"['#이달의굿즈', '#크레마클럽에있어요', '#리더들이읽는책', '#삶을바꿀이야기', '#인생지침서']",1,30,6
2024,5,경제 경영,결국엔 오르는 집값의 비밀,김준영 저,한국경제신문,18000,2024년 06월,19098,10,{},284,['#크레마클럽에있어요'],1,30,6
2024,5,경제 경영,나는 ETF로 돈 되는 곳에 투자한다,김수정 저,경이로움,21600,2024년 06월,26505,9.7,{},412,"['#경제는흐름이야', '#가상화폐', '#비트코인']",1,30,6
2024,5,경제 경영,불변의 법칙,모건 하우절 저/이수경 역,서삼독,22500,2024년 02월,556518,9.5,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",420,"['#얼리리더', '#이달의굿즈', '#부자되는법', '#부자만들기', '#돈좀벌어보자']",1,40,6
2024,5,경제 경영,AI 사피엔스,최재붕 저,쌤앤파커스,19800,2024년 06월,70629,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",480,"['#얼리리더', '#이달의굿즈', '#인류의미래', '#투자트렌드', '#AI']",1,40,6
2024,5,경제 경영,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,17820,2021년 01월,282933,9.3,"{'10대': 8.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",396,"['#얼리리더', '#북클러버의선택', '#2021우량투자서35선', '#주식투자입문', '#돈며들다']",1,40,6
2024,5,경제 경영,THE MONEY BOOK 더 머니북,토스 저,비바리퍼블리카,19800,2024년 05월,184203,8.9,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",464,"['#얼리리더', '#돈관리의모든것', '#금융공부']",1,40,6
2024,5,경제 경영,자본주의,"정지은, 고희정 저",가나출판사,15300,2013년 09월,193125,9.4,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",388,"['#크레마클럽에있어요', '#북클러버의선택', '#금융문맹탈출']",1,40,6
2024,5,경제 경영,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,10,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",1,40,6
2024,5,경제 경영,부자의 그릇 (블랙 에디션),이즈미 마사토 저/김윤수 역,다산북스,15300,2020년 12월,140274,9.1,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",224,"['#편집자의시대_편집자가만든책', '#크레마클럽에있어요', '#돈좀벌어보자', '#돈이란무엇인가', '#돈구경시켜드릴게']",1,40,6
2024,5,경제 경영,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,16020,2020년 06월,258510,9.5,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",415,"['#이달의굿즈', '#돈관리의모든것', '#주식투자입문', '#주식초보', '#다시보는2020']",1,40,6
2024,5,경제 경영,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,['#이달의굿즈'],1,40,6
2024,5,경제 경영,원칙 PRINCIPLES,레이 달리오 저/고영태 역,한빛비즈,31500,2018년 06월,66135,9.4,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",712,"['#빌게이츠추천', '#성공스토리', '#성공과성장', '#글로벌기업', '#성공하는기업']",1,40,6
2024,5,경제 경영,덕후가 브랜드에게,편은지 저,투래빗,16200,2024년 07월,5610,10,{},288,"['#얼리리더', '#성공하는사업의비결', '#제품기획자주목', '#마케팅전략']",1,40,6
2024,5,경제 경영,컨셉 수업,"호소다 다카히로 저/지소연, 권희주 역",알에이치코리아(RHK),19800,2024년 01월,47280,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",384,"['#돈좀벌어보자', '#재테크기초', '#주식투자', '#주식고수', '#주식매매법']",1,40,6
2024,5,경제 경영,대한민국 돈의 역사,홍춘욱 저,상상스퀘어,29700,2023년 08월,69444,9.2,"{'10대': 0.0, '20대': 10.0, '30대': 0.0, '40대': 8.0, '50대': 9.0}",512,"['#얼리리더', '#주식초보', '#주식고수', '#주식투자', '#투자전략']",1,40,6
2024,5,경제 경영,개미대학 세력의 매집원가 구하기,전석 저,오베이북스,19800,2024년 06월,16356,10,{},312,"['#이달의굿즈', '#크레마클럽에있어요', '#리더들이읽는책', '#삶을바꿀이야기', '#인생지침서']",1,40,6
2024,5,경제 경영,매주 달러 받는 배당주 통장,장우석 저,페이지2북스,17820,2024년 03월,64509,9.5,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",364,"['#이달의굿즈', '#Y2K책장소환', '#돈며들다', '#돈모으고싶을때', '#금융문맹탈출']",1,40,6
2024,5,경제 경영,히든 포텐셜,애덤 그랜트 저/홍지수 역,한국경제신문,19800,2024년 01월,40272,9,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",392,['#이달의굿즈'],1,40,6
2024,5,경제 경영,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,15300,2018년 02월,158718,9.6,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",446,"['#주식초보', '#투자전략', '#똑똑하게투자하기', '#주식고수', '#주식투자']",1,40,6
2024,5,경제 경영,나는 주말마다 10억 버는 비즈니스를 한다,노아 케이건 저/장진영 역,비즈니스북스,16650,2024년 06월,14424,9.7,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",312,"['#얼리리더', '#예스리커버', '#주식투자입문', '#주식투자']",1,40,6
2024,5,경제 경영,어떻게 살 것인가,이광수 저,이든하우스,15300,2024년 05월,111444,9.5,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",220,"['#편집자의시대_편집자가만든책', '#크레마클럽에있어요']",1,40,6
2024,5,경제 경영,부자의 언어 (양장 리커버 골드씨드 에디션),존 소포릭 저/이한이 역,윌북(willbook),17820,2023년 05월,41652,9.8,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",396,['#크레마클럽에있어요'],1,40,6
2024,5,경제 경영,결국엔 오르는 집값의 비밀,김준영 저,한국경제신문,18000,2024년 06월,19098,10,{},284,"['#경제전망', '#일본여행', '#트렌드키워드', '#소비트렌드']",1,40,6
2024,5,경제 경영,이동 평균선 투자법,고지로 강사 저/김정환 역,이레미디어,15300,2024년 05월,62211,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",208,"['#얼리리더', '#이달의굿즈']",1,40,6
2024,5,경제 경영,[예스리커버] 처음부터 시작하는 주식투자 단타전략,홍인기 저,길벗,18900,2023년 12월,207768,8.2,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 8.0, '50대': 8.0}",344,"['#부동산공부', '#부동산투자', '#부동산투자방법']",1,40,6
2024,5,경제 경영,불변의 법칙,모건 하우절 저/이수경 역,서삼독,22500,2024년 02월,556518,9.5,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",420,"['#얼리리더', '#이달의굿즈', '#부자되는법', '#부자만들기', '#돈좀벌어보자']",1,50,6
2024,5,경제 경영,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,17820,2021년 01월,282933,9.3,"{'10대': 8.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",396,"['#얼리리더', '#북클러버의선택', '#2021우량투자서35선', '#주식투자입문', '#돈며들다']",1,50,6
2024,5,경제 경영,무조건 팔리는 스토리 마케팅 기술 100,가와카미 데쓰야 저/최지현 역,동양북스(동양books),16020,2024년 06월,17370,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",296,"['#성공하는기업', '#공감브랜딩', '#마케팅기술', '#마케팅전략']",1,50,6
2024,5,경제 경영,THE MONEY BOOK 더 머니북,토스 저,비바리퍼블리카,19800,2024년 05월,184203,8.9,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 10.0, '50대': 9.0}",464,"['#얼리리더', '#돈관리의모든것', '#금융공부']",1,50,6
2024,5,경제 경영,자본주의,"정지은, 고희정 저",가나출판사,15300,2013년 09월,193125,9.4,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",388,"['#크레마클럽에있어요', '#북클러버의선택', '#금융문맹탈출']",1,50,6
2024,5,경제 경영,덕후가 브랜드에게,편은지 저,투래빗,16200,2024년 07월,5610,10,{},288,"['#얼리리더', '#이달의굿즈']",1,50,6
2024,5,경제 경영,제리 카플란 생성형 AI는 어떤 미래를 만드는가,제리 카플란 저/정미진 역,한스미디어,22500,2024년 06월,16359,9.8,{},392,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",1,50,6
2024,5,경제 경영,챗봇 2025 트렌드&활용백과,"김덕진, 서승완 저",스마트북스,22500,2024년 06월,49224,10,"{'10대': 10.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",424,"['#이달의굿즈', '#재테크기초', '#돈좀벌어보자', '#ETF투자', '#투자전략']",1,50,6
2024,5,경제 경영,어떻게 살 것인가,이광수 저,이든하우스,15300,2024년 05월,111444,9.5,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",220,"['#주식초보', '#투자전략', '#똑똑하게투자하기', '#주식고수', '#주식투자']",1,50,6
2024,5,경제 경영,나는 ETF로 돈 되는 곳에 투자한다,김수정 저,경이로움,21600,2024년 06월,26505,10,{},412,"['#얼리리더', '#성공하는사업의비결', '#제품기획자주목', '#마케팅전략']",1,50,6
2024,5,경제 경영,이동 평균선 투자법,고지로 강사 저/김정환 역,이레미디어,15300,2024년 05월,62211,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",208,['#브런치수상작'],1,50,6
2024,5,경제 경영,컨셉 수업,"호소다 다카히로 저/지소연, 권희주 역",알에이치코리아(RHK),19800,2024년 01월,47280,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",384,['#이달의굿즈'],1,50,6
2024,5,경제 경영,100만 원 마케팅,김건우 저,한빛미디어,17820,2024년 06월,1140,10,{},280,['#이달의굿즈'],1,50,6
2024,5,경제 경영,결국엔 오르는 집값의 비밀,김준영 저,한국경제신문,18000,2024년 06월,19098,10,{},284,"['#얼리리더', '#이달의굿즈', '#인류의미래', '#투자트렌드', '#AI']",1,50,6
2024,5,경제 경영,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,9.7,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,['#크레마클럽에있어요'],1,50,6
2024,5,경제 경영,나는 주말마다 10억 버는 비즈니스를 한다,노아 케이건 저/장진영 역,비즈니스북스,16650,2024년 06월,14424,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",312,"['#크레마클럽에있어요', '#투자포인트총정리', '#성공투자서', '#똑똑하게투자하기']",1,50,6
2024,5,경제 경영,AI 사피엔스,최재붕 저,쌤앤파커스,19800,2024년 06월,70629,9.8,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",480,"['#돈좀벌어보자', '#재테크기초', '#주식투자', '#주식고수', '#주식매매법']",1,50,6
2024,5,경제 경영,하루 15분 정리의 힘 (15주년 개정판),윤선현 저,스노우폭스북스,15120,2024년 05월,6594,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",276,"['#성공의공식', '#공감브랜딩', '#마케팅전략', '#마케팅기술', '#이달의굿즈']",1,50,6
2024,5,경제 경영,스틱!,"칩 히스, 댄 히스 저/박슬라, 안진환 역",웅진지식하우스,17100,2022년 10월,57441,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",476,"['#경제이야기', '#불평등']",1,50,6
2024,5,경제 경영,나의 첫 ETF 포트폴리오,송민섭(수페TV) 저,토네이도,15300,2022년 05월,37809,10,"{'10대': 0.0, '20대': 9.0, '30대': 10.0, '40대': 9.0, '50대': 9.0}",272,"['#부동산공부', '#부동산투자', '#부동산투자방법']",1,50,6
2024,5,경제 경영,개미대학 세력의 매집원가 구하기,전석 저,오베이북스,19800,2024년 06월,16356,10,{},312,"['#이달의굿즈', '#똑똑하게투자하기', '#주식투자']",1,50,6
2024,5,경제 경영,환상 상품,김방희 저,토트출판사,16200,2024년 06월,1560,9.5,{},282,"['#얼리리더', '#예스리커버', '#주식투자입문', '#주식투자']",1,50,6
2024,5,경제 경영,딸에게 들려주는 경제 이야기,야니스 바루파키스 저/임승수 해제/정재윤 역,롤러코스터,15120,2024년 06월,933,6.4,{},248,['#크레마클럽에있어요'],1,50,6
2024,5,경제 경영,오늘부터는 오를 집만 보인다,앨리스허 저,다산북스,18000,2024년 05월,38874,8.2,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",300,"['#얼리리더', '#예스리커버', '#리더가되고싶어', '#리더들이읽는책', '#유능한리더되기']",1,50,6
2024,5,경제 경영,불변의 법칙,모건 하우절 저/이수경 역,서삼독,22500,2024년 02월,556518,9.5,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",420,"['#얼리리더', '#이달의굿즈', '#부자되는법', '#부자만들기', '#돈좀벌어보자']",1,60,6
2024,5,경제 경영,사이토 히토리 1% 부자의 대화법,사이토 히토리 저/김은선 역,매일경제신문사,15300,2024년 06월,9102,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",200,['#이달의굿즈'],1,60,6
2024,5,경제 경영,인생을 바꾸는 봉지라면 재테크,김광주 저,원앤원북스,16200,2024년 06월,11508,10,{},272,"['#투자가이드', '#투자전략', '#돈모으고싶을때', '#돈며들다', '#재테크기초']",1,60,6
2024,5,경제 경영,60년대생이 온다,김경록 저,비아북,15750,2024년 03월,17508,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 8.0, '50대': 10.0}",248,"['#경제전망', '#60년대생', '#고령사회', '#은퇴준비']",1,60,6
2024,5,경제 경영,임대사업으로 월급 말고 월세 받기,최영식 저,다온북스,18000,2024년 05월,1560,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",300,"['#미래전망', '#AGI시대', '#인공지능', '#AI']",1,60,6
2024,5,경제 경영,수퍼바이지와 수퍼비전,"에릭 드 한, 윌레민 레구인 저/김상복, 박미영, 한경미 역",한국코칭수퍼비전아카데미,23750,2024년 06월,240,10,{},376,['#이달의굿즈'],1,60,6
2024,5,경제 경영,덕후가 브랜드에게,편은지 저,투래빗,16200,2024년 07월,5610,10,{},288,"['#얼리리더', '#비즈니스인사이트', '#마인드셋', '#경영전략']",1,60,6
2024,5,경제 경영,무기가 되는 생각법,변창우 저,세이코리아,19800,2024년 07월,3570,10,{},368,"['#얼리리더', '#이달의굿즈']",1,60,6
2024,5,경제 경영,통찰하는 기계 질문하는 리더,변형균 저,한빛비즈,18000,2024년 07월,2040,10,{},296,"['#얼리리더', '#이달의굿즈', '#AI', '#챗봇', '#챗GPT가이드']",1,60,6
2024,5,경제 경영,담대한 낙관주의자,LG전자 브랜드북 제작소 저,안그라픽스,14400,2024년 06월,1782,10,{},440,"['#얼리리더', '#돈관리의모든것', '#금융공부']",1,60,6
2024,5,경제 경영,제국은 왜 무너지는가,"피터 헤더, 존 래플리 저/이성민 역",동아시아,16200,2024년 07월,5034,9.8,{},264,"['#브랜드가치', '#창업할때읽으면좋은책', '#마케터는보라', '#브랜딩잘하는법']",1,60,6
2024,5,경제 경영,결국엔 오르는 집값의 비밀,김준영 저,한국경제신문,18000,2024년 06월,19098,10,{},284,"['#얼리리더', '#이달의굿즈', '#인류의미래', '#투자트렌드', '#AI']",1,60,6
2024,5,경제 경영,"당신의 미래, ETF 투자가 답이다",김남기 저,북오션,22500,2024년 07월,8526,8.9,{},288,"['#리더의이야기', '#리더들이읽는책', '#오펜하이머가_궁금하다면?', '#리더십']",1,60,6
2024,5,경제 경영,유정아의 서울대 말하기 강의,유정아 저,문학동네,16200,2024년 06월,1683,10,{},304,"['#경제적자유', '#젊은부자되기', '#성공하고싶다면']",1,60,6
2024,5,경제 경영,벤처 마인드셋,"일리야 스트레불라예프, 알렉스 당 저/이영래 역",알에이치코리아(RHK),22500,2024년 06월,7128,9.6,{},484,"['#주식초보', '#투자전략', '#똑똑하게투자하기', '#주식고수', '#주식투자']",1,60,6
2024,5,경제 경영,박경리 세금은 처음이지 가르쳐줘 세법개론,손원준 저,지식만들기,19800,2024년 06월,1194,9.7,{},416,"['#얼리리더', '#주식초보', '#주식고수', '#주식투자', '#투자전략']",1,60,6
2024,5,경제 경영,제리 카플란 생성형 AI는 어떤 미래를 만드는가,제리 카플란 저/정미진 역,한스미디어,22500,2024년 06월,16359,9.8,{},392,['#내인생첫경제공부'],1,60,6
2024,5,경제 경영,불변의 법칙,모건 하우절 저/이수경 역,서삼독,22500,2024년 02월,556518,9.5,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",420,"['#얼리리더', '#이달의굿즈', '#부자되는법', '#부자만들기', '#돈좀벌어보자']",0,10,6
2024,5,경제 경영,자본주의,"정지은, 고희정 저",가나출판사,15300,2013년 09월,193125,9.4,"{'10대': 10.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",388,"['#크레마클럽에있어요', '#북클러버의선택', '#금융문맹탈출']",0,10,6
2024,5,경제 경영,직업군인 진로탐구,이동환 저,밥북,13500,2022년 12월,960,9.8,{},224,"['#얼리리더', '#북클러버의선택', '#2021우량투자서35선', '#주식투자입문', '#돈며들다']",0,10,6
2024,5,경제 경영,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,17820,2021년 01월,282933,9.3,"{'10대': 8.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",396,"['#편집자의시대_편집자가만든책', '#크레마클럽에있어요', '#돈좀벌어보자', '#돈이란무엇인가', '#돈구경시켜드릴게']",0,10,6
2024,5,경제 경영,부자의 그릇 (블랙 에디션),이즈미 마사토 저/김윤수 역,다산북스,15300,2020년 12월,140274,9.1,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",224,"['#이달의굿즈', '#돈관리의모든것', '#주식투자입문', '#주식초보', '#다시보는2020']",0,10,6
2024,5,경제 경영,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,16020,2020년 06월,258510,9.5,"{'10대': 9.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",415,['#유명자서전'],0,10,6
2024,5,경제 경영,호암자전,이병철 저,나남,25200,2014년 04월,8712,9.3,{},440,"['#성공하고싶다면', '#성공스토리', '#주식투자']",0,10,6
2024,5,경제 경영,ETF 투자 무작정 따라하기,윤재수 저,길벗,19800,2024년 05월,7905,9.9,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 9.0}",304,"['#성공하고싶다면', '#투자가이드', '#성공투자서', '#워런버핏']",0,10,6
